Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,199,199,0,1928.31,9.69,17654.55,34043445.32
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,7,7,0,13.16,1.88,8411.7,110697.97
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,4.5,4.5,0,25,5.56,6720.05,168001.25
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,6,6,0,42.08,7.01,8552.61,359893.98
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,60,60,0,3141.04,52.35,3545.82,11137562.45
2025,15,México,78,Coatepec Harinas,4,Ocuilan,63,Ocuilan,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,1,1,0,11.12,11.12,7000,77840
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,9.55,9.55,0,192.91,20.2,766.17,147801.85
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,5.73,5.73,0,85.95,15,12012.49,1032473.52
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,7.34,7.34,0,171,23.3,6860.32,1173114.72
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,137.86,137.86,0,2570.39,18.64,570.27,1465816.31
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,69.08,69.08,0,2258.92,32.7,8230.63,18592334.72
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,176.43,176.43,0,174.67,0.99,16651.37,2908494.8
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3800,3800,0,15479.69,4.07,7308.07,113126630.8
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,7.8,7.8,0,79.25,10.16,8084.19,640672.06
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,345,345,0,3343.05,9.69,17746.6,59327771.13
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,60,60,0,73.8,1.23,4500,332100
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,5821000,Caña de azúcar otro uso,19,19,0,619.78,32.62,3000,1859340
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,28,28,0,196,7,3712.98,727744.08
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,80,80,0,541.6,6.77,7463.31,4042128.7
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,15,15,0,71.1,4.74,7616.37,541523.91
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,7550000,Mandarina,5,5,0,50.3,10.06,5964.75,300026.93
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,74,74,0,1062.64,14.36,6345.29,6742758.97
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,2,2,0,22.23,11.12,4916,109282.68
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,15,15,0,186.9,12.46,5097.17,952661.07
2025,15,México,78,Coatepec Harinas,5,Sultepec,80,Sultepec,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,5086.25,5086.25,0,98794.31,19.42,467.68,46204602.68
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,21.48,21.48,0,532.49,24.79,780.34,415523.25
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,7.66,7.66,0,121.64,15.88,7879.75,958492.79
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,1,Otoño-Invierno,1,Riego,200201,Tonelada,6610000,Elote,13.37,13.37,0,197.21,14.75,4266.08,841313.64
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,1,Otoño-Invierno,1,Riego,200203,Gruesa,6990000,Gladiola,14.76,14.76,0,21398.16,1449.74,318.83,6822375.35
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),36.36,36.36,0,970.08,26.68,7211.38,6995615.51
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,2.8,2.8,0,5.6,2,4000,22400
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,26.07,26.07,0,594.4,22.8,5500,3269200
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,6.89,6.89,0,111.14,16.13,4278.37,475498.04
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200203,Gruesa,6990000,Gladiola,7.39,7.39,0,8637.95,1168.87,318.12,2747904.65
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),45.49,45.49,0,6047.44,132.94,8486.3,51320390.07
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,5.28,5.28,0,76.82,14.55,6987.25,536760.55
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,22.31,22.31,0,465.39,20.86,585.64,272551
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,45,45,0,92.25,2.05,2800,258300
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,40.4,40.4,0,772.85,19.13,4300,3323255
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,6610000,Elote,36.91,36.91,0,504.93,13.68,4223.24,2132440.57
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,261.73,261.73,0,342.87,1.31,15017.42,5149022.8
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200203,Gruesa,6990000,Gladiola,18.61,18.61,0,24311.92,1306.39,295.55,7185387.96
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,23.46,23.46,0,805.85,34.35,582.48,469391.51
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4138.76,4138.76,0,17604.64,4.25,7000,123232454.5
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,26.51,26.51,0,75.82,2.86,5000,379100
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),17.85,17.85,0,522.47,29.27,7048.8,3682786.54
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,4.62,4.62,0,53.64,11.61,6980.73,374446.36
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar otro uso,18,18,0,761.58,42.31,2300,1751634
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,38,38,0,2857.98,75.21,7499.62,21433763.97
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,37,37,0,358.53,9.69,16063.24,5759153.44
2025,15,México,78,Coatepec Harinas,6,Zacualpan,117,Zacualpan,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,40,40,0,270.8,6.77,7400,2003920
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,8.11,8.11,0,82.15,10.13,7956.35,653614.15
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,22.16,22.16,0,44.98,2.03,17379.89,781747.45
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,1,Otoño-Invierno,1,Riego,200203,Gruesa,6990000,Gladiola,116.06,116.06,0,159218.07,1371.86,317.08,50484865.64
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,113.55,113.55,0,433.76,3.82,6000,2602560
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),30.53,30.53,0,3678.87,120.5,8246.5,30337801.46
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,5410000,Arroz palay,15,15,0,91.5,6.1,5412.7,495262.05
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,7.03,7.03,0,106.57,15.16,8079.31,861012.07
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,25,25,0,129.75,5.19,6795.1,881664.23
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2.99,2.99,0,58.87,19.69,10225.77,601991.08
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200203,Gruesa,6990000,Gladiola,26.54,26.54,0,34402.48,1296.25,336.51,11576778.54
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,985,985,0,4721.7,4.79,5498.26,25961143.1
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,3.42,3.42,0,99.86,29.2,7528.01,751747.08
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,7.64,7.64,0,211.32,27.66,1320,278942.4
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,64.78,64.78,0,283.09,4.37,5100,1443759
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200205,Manojo,8950000,Terciopelo,3.04,3.04,0,3672.32,1208,65,238700.8
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),17.11,17.11,0,355.55,20.78,7660.66,2723747.66
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,1,Riego,200205,Manojo,9330000,Zempoalxochitl,3.04,3.04,0,4270.65,1404.82,50,213532.5
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,73.8,73.8,0,1312.16,17.78,573.73,752825.56
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6070000,Chícharo,200,200,0,810,4.05,8100.01,6561008.1
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,81.31,81.31,0,106.52,1.31,16500,1757580
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2941.99,2941.99,0,14220.41,4.83,7100,100964894.8
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,5.07,5.07,0,23.47,4.63,5900,138473
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200205,Manojo,8950000,Terciopelo,4.82,4.82,0,12022.91,2494.38,75,901718.25
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),2.72,2.72,0,53.53,19.68,7660.66,410075.13
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,2.43,2.43,0,28.53,11.74,7242.81,206637.37
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200203,Gruesa,5040000,Agapando,85,85,0,52785,621,244.55,12908571.75
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,365,365,0,4347.15,11.91,17364.69,75486912.14
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200203,Gruesa,5470000,Ave del paraíso,5,5,0,1861.65,372.33,249.78,465002.94
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,5710000,Café cereza,11,11,0,25.3,2.3,5450,137885
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,136,135,0,13840,102.52,900.87,12468040.8
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar otro uso,45,45,0,1903.95,42.31,2700,5140665
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,13,13,0,80.6,6.2,5553.06,447576.64
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,38,38,0,391.4,10.3,8652.24,3386486.74
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,25,25,0,212.5,8.5,6147.77,1306401.13
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,115,115,0,713,6.2,6111.53,4357520.89
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,1,1,0,4.8,4.8,8000,38400
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200203,Gruesa,7870000,Nardo,25,25,0,32275,1291,323.32,10435153
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,2,2,0,34.2,17.1,4900,167580
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200203,Gruesa,8610000,Rosa,33,33,0,329232.52,9976.74,304.58,100277642.4
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,15,15,0,135.35,9.02,9161.65,1240029.33
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,52,52,0,849.16,16.33,535,454300.6
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,210,210,0,15794.1,75.21,4498.98,71057340.02
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,357,290,0,2810.1,9.69,17943.12,50421961.52
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,9,9,0,12.6,1.4,4000,50400
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,30,30,0,210,7,4535.21,952394.1
2025,15,México,78,Coatepec Harinas,7,Malinalco,52,Malinalco,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,117,117,0,1893.91,16.19,501.13,949104.28
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,182.43,182.43,0,3478.94,19.07,559.12,1945144.93
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,10.66,10.66,0,94.23,8.84,6825.8,643195.13
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200203,Gruesa,6990000,Gladiola,5,5,0,5010.55,1002.11,354.85,1777993.67
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,11.41,11.41,0,426.39,37.37,957.46,408251.37
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,67.75,67.75,0,247.97,3.66,6100,1512617
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),31.43,31.43,0,528.02,16.8,6588.38,3478796.41
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,64.35,64.35,0,1283.14,19.94,572,733956.08
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,12.11,12.11,0,183.47,15.15,4003.78,734573.52
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,60.1,60.1,0,295.69,4.92,8000,2365520
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,18.44,18.44,0,685.41,37.17,12708.06,8710231.4
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,35.47,35.47,0,503.32,14.19,4814.29,2423128.44
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,6820000,Fresa,24.39,24.39,0,665.85,27.3,19124.48,12734035.01
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,56.05,56.05,0,82.95,1.48,16000,1327200
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,14.2,14.2,0,501.97,35.35,625.72,314092.67
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,132.29,132.29,0,611.66,4.62,6632.92,4057091.52
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),47.03,47.03,0,5570.7,118.45,7005.69,39026597.28
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,12.22,12.22,0,179.02,14.65,8402.85,1504278.21
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,45.01,45.01,0,874.99,19.44,546.29,477998.29
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,6070000,Chícharo,20.27,20.27,0,99.73,4.92,7791.96,777092.17
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,6820000,Fresa,13.96,13.96,0,251,17.98,19874.58,4988519.58
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,69,69,0,69,1,14309.07,987325.83
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2548.11,2548.11,0,10991.53,4.31,7100,78039873.63
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),8.08,8.08,0,148.43,18.37,8419.32,1249679.67
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,9,9,0,94.77,10.53,8352.51,791567.37
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,427.28,400,0,4764,11.91,16140.77,76894628.28
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,80,80,0,656,8.2,7807.3,5121588.8
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,7010000,Granada,8,8,0,67.68,8.46,6500,439920
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,21,21,0,176.82,8.42,6478.81,1145583.18
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,7,7,0,75.25,10.75,9227.91,694400.23
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,32.5,32.5,0,588.25,18.1,605.75,356332.44
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,208,208,0,2015.52,9.69,17261.45,34790797.71
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,85,85,0,575.45,6.77,7545.37,4341983.17
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,7010000,Granada,15,15,0,75,5,7200,540000
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,24,24,0,204.72,8.53,7026.42,1438448.7
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,4,4,0,33.6,8.4,9016.5,302954.4
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,6,6,0,25.92,4.32,6438.58,166887.99
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,6,6,0,36.18,6.03,8000,289440
2025,15,México,78,Coatepec Harinas,8,Almoloya de Alquisiras,4,Almoloya de Alquisiras,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,66.75,66.75,0,1177.97,17.65,454.96,535934.88
2025,15,México,78,Coatepec Harinas,9,Villa Guerrero,113,Villa Guerrero,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,5.18,5.18,0,116.65,22.52,550,64157.5
